frame;hr
22259;92
22274;92
22289;92
22304;92
22319;92
22334;91
22349;91
22364;88
22379;88
22394;88
22409;87
22424;87
22439;85
22454;85
22469;85
22484;85
22499;86
22514;87
22529;87
22544;88
22559;88
22574;89
22589;89
22604;89
22619;89
22634;88
22649;88
22664;88
22679;88
22694;87
22709;87
22724;87
22739;85
22754;85
22769;84
22784;84
22799;83
22814;83
22829;82
22844;81
22859;81
22874;81
22889;81
22904;81
22919;81
22934;81
22949;81
22964;81
22979;81
22994;81
23009;81
23024;81
23039;81
23054;81
23069;81
23084;82
23099;82
23114;82
23129;85
23144;85
23159;85
23174;85
23189;87
23204;87
23219;87
23234;87
23249;87
23264;86
23279;86
23294;85
23309;85
23324;85
23339;85
23354;85
23369;85
23384;85
23399;85
23414;85
23429;85
23444;86
23459;86
23474;86
23489;86
23504;86
23519;87
23534;87
23549;86
23564;86
23579;86
23594;86
23609;86
23624;86
23639;86
23654;86
23669;86
23684;86
23699;86
23714;86
23729;86
23744;86
23759;86
23774;86
23789;86
23804;87
23819;87
23834;87
23849;87
23864;87
23879;88
23894;88
23909;88
23924;88
23939;88
23954;87
23969;87
23984;88
23999;88
24014;88
24029;88
24044;88
24059;88
24074;89
24089;89
24104;89
24119;89
24134;89
24149;89
24164;90
24179;90
24194;90
24209;90
24224;90
24239;89
24254;89
24269;90
24284;90
24299;90
24314;90
24329;90
24344;90
24359;90
24374;90
24389;90
24404;91
24419;91
24434;91
24449;91
24464;91
24479;91
24494;91
24509;91
24524;90
24539;90
24554;90
24569;90
24584;90
24599;90
24614;90
24629;90
24644;90
24659;90
24674;90
24689;90
24704;90
24719;90
24734;90
24749;90
24764;91
24779;91
24794;91
24809;91
24824;91
24839;91
24854;90
24869;90
24884;89
24899;89
24914;89
24929;89
24944;89
24959;89
24974;89
24989;88
25004;88
25019;88
25034;87
25049;87
25064;87
25079;87
25094;86
25109;86
25124;87
25139;87
25154;87
25169;87
25184;87
25199;87
25214;88
25229;88
25244;89
25259;89
25274;89
25289;90
25304;90
25319;90
25334;90
25349;89
25364;89
25379;89
25394;89
25409;89
25424;89
25439;89
25454;89
25469;89
25484;89
25499;89
25514;89
25529;89
25544;89
25559;89
25574;89
25589;89
25604;89
25619;89
25634;89
25649;88
25664;88
25679;87
25694;87
25709;87
25724;87
25739;87
25754;87
25769;87
25784;88
25799;88
25814;88
25829;88
25844;88
25859;88
25874;88
25889;88
25904;87
25919;87
25934;86
25949;86
25964;86
25979;86
25994;86
26009;86
26024;86
26039;86
26054;86
26069;87
26084;88
26099;88
26114;88
26129;88
26144;88
26159;88
26174;88
26189;88
26204;88
26219;88
26234;89
26249;89
26264;89
26279;89
26294;89
26309;89
26324;89
26339;89
26354;89
26369;88
26384;88
26399;88
26414;88
26429;87
26444;87
26459;87
26474;87
26489;87
26504;88
26519;88
26534;88
26549;88
26564;89
26579;89
26594;89
26609;89
26624;89
26639;89
26654;89
26669;89
26684;89
26699;89
26714;89
26729;89
26744;89
26759;89
26774;89
26789;89
26804;89
26819;88
26834;88
26849;88
26864;88
26879;88
26894;88
26909;88
26924;88
26939;88
26954;88
26969;88
26984;88
26999;88
27014;88
27029;88
27044;89
27059;89
27074;89
27089;89
27104;89
27119;89
27134;89
27149;89
27164;89
27179;89
27194;89
27209;89
27224;89
27239;89
27254;89
27269;89
27284;89
27299;89
27314;88
27329;88
27344;89
27359;89
27374;89
27389;89
27404;89
27419;89
27434;89
27449;89
27464;89
27479;89
27494;89
27509;90
27524;90
27539;90
27554;90
27569;90
27584;90
27599;90
27614;90
27629;90
27644;89
27659;89
27674;88
27689;88
27704;88
27719;88
27734;88
27749;88
27764;88
27779;88
27794;88
27809;88
27824;88
27839;88
27854;89
27869;89
27884;89
27899;89
27914;89
27929;89
27944;89
27959;89
27974;89
27989;89
28004;89
28019;89
28034;89
28049;89
28064;89
28079;89
28094;89
28109;89
28124;89
28139;89
28154;89
28169;88
28184;88
28199;88
28214;88
28229;88
28244;88
28259;88
28274;89
28289;89
28304;89
28319;89
28334;89
28349;89
28364;90
28379;90
28394;91
28409;91
28424;92
28439;92
28454;93
28469;93
28484;94
28499;94
28514;94
