frame;hr
15884;90
15899;90
15914;90
15929;90
15944;90
15959;90
15974;90
15989;90
16004;89
16019;89
16034;87
16049;87
16064;86
16079;86
16094;86
16109;86
16124;86
16139;86
16154;86
16169;85
16184;85
16199;86
16214;86
16229;86
16244;86
16259;86
16274;86
16289;87
16304;87
16319;87
16334;88
16349;88
16364;88
16379;88
16394;88
16409;88
16424;88
16439;88
16454;87
16469;87
16484;86
16499;86
16514;85
16529;85
16544;85
16559;85
16574;85
16589;85
16604;85
16619;85
16634;85
16649;85
16664;86
16679;86
16694;87
16709;87
16724;87
16739;87
16754;88
16769;88
16784;89
16799;89
16814;89
16829;89
16844;88
16859;87
16874;87
16889;86
16904;86
16919;85
16934;85
16949;85
16964;84
16979;84
16994;84
17009;84
17024;83
17039;83
17054;83
17069;83
17084;84
17099;84
17114;84
17129;84
17144;85
17159;85
17174;86
17189;86
17204;null
17219;null
17234;null
17249;null
17264;null
17279;null
17294;null
17309;null
17324;null
17339;null
17354;null
17369;null
17384;null
17399;null
17414;null
17429;null
17444;null
17459;null
17474;null
17489;null
17504;null
17519;null
17534;null
17549;null
17564;null
17579;null
17594;null
17609;null
17624;null
17639;null
17654;null
17669;null
17684;null
17699;null
17714;null
17729;null
17744;null
17759;null
17774;null
17789;null
17804;null
17819;null
17834;null
17849;null
17864;null
17879;null
17894;null
17909;null
17924;null
17939;null
17954;null
17969;null
17984;null
17999;null
18014;89
18029;89
18044;90
18059;90
18074;90
18089;90
18104;90
18119;90
18134;90
18149;90
18164;91
18179;91
18194;92
18209;92
18224;92
18239;92
18254;93
18269;93
18284;94
18299;95
18314;95
18329;95
18344;95
18359;96
18374;96
18389;96
18404;95
18419;95
18434;95
18449;95
18464;94
18479;94
18494;94
18509;94
18524;93
18539;93
18554;93
18569;93
18584;93
18599;93
18614;94
18629;94
18644;94
18659;94
18674;95
18689;96
18704;96
18719;96
18734;96
18749;96
18764;98
18779;98
18794;98
18809;98
18824;98
18839;98
18854;97
18869;97
18884;96
18899;96
18914;95
18929;95
18944;94
18959;94
18974;93
18989;93
19004;93
19019;93
19034;93
19049;94
19064;94
19079;93
19094;93
19109;93
19124;93
19139;93
19154;93
19169;93
19184;94
19199;94
19214;95
19229;95
19244;95
19259;95
19274;94
19289;94
19304;93
19319;93
19334;92
19349;91
19364;91
19379;91
19394;91
19409;91
19424;91
19439;91
19454;91
19469;91
19484;91
19499;91
19514;89
19529;89
19544;89
19559;89
19574;88
19589;88
19604;87
19619;87
19634;87
19649;87
19664;87
19679;87
19694;87
19709;88
19724;88
19739;90
19754;90
19769;90
19784;90
19799;91
19814;91
19829;91
19844;91
19859;91
19874;90
19889;90
19904;90
19919;90
19934;89
19949;89
19964;89
19979;89
19994;88
20009;88
20024;88
20039;88
20054;87
20069;87
20084;87
20099;87
20114;87
20129;87
20144;87
20159;87
20174;87
20189;87
20204;88
20219;88
20234;88
20249;88
20264;89
20279;89
20294;90
20309;90
20324;89
20339;89
20354;89
20369;89
20384;88
20399;88
20414;87
20429;87
20444;87
20459;87
20474;87
20489;87
20504;87
20519;87
20534;87
20549;87
20564;87
20579;87
20594;87
20609;87
20624;87
20639;87
20654;87
20669;87
20684;87
20699;87
20714;87
20729;87
20744;87
20759;87
20774;87
20789;88
20804;88
20819;88
20834;88
20849;87
20864;87
20879;87
20894;87
20909;87
20924;87
20939;87
20954;87
20969;87
20984;87
20999;87
21014;88
21029;88
21044;87
21059;87
21074;87
21089;87
21104;87
21119;87
21134;86
21149;86
21164;86
21179;86
21194;86
21209;86
21224;86
21239;87
21254;87
21269;87
21284;87
21299;87
21314;87
21329;87
21344;87
21359;87
21374;87
21389;87
21404;86
21419;86
21434;86
21449;86
21464;87
21479;87
21494;87
21509;87
21524;87
21539;87
21554;87
21569;87
21584;87
21599;87
21614;87
21629;87
21644;87
21659;87
21674;87
21689;87
21704;88
21719;88
21734;89
21749;89
21764;89
21779;89
21794;90
21809;90
21824;90
21839;90
21854;90
21869;91
21884;91
21899;92
21914;92
21929;92
21944;92
21959;90
21974;90
21989;90
22004;89
22019;89
22034;89
22049;89
22064;89
22079;89
22094;88
22109;88
22124;88
22139;88
22154;88
22169;88
22184;88
22199;88
22214;88
22229;88
22244;88
22259;89
22274;89
22289;90
22304;90
22319;91
22334;91
22349;91
22364;91
22379;91
22394;91
22409;91
22424;91
22439;91
22454;90
22469;90
22484;90
22499;90
22514;89
22529;89
22544;89
22559;89
22574;89
22589;88
22604;88
22619;88
22634;88
22649;88
22664;88
22679;88
22694;88
22709;87
22724;87
22739;87
22754;88
22769;88
22784;88
22799;88
22814;89
22829;89
22844;89
22859;89
22874;90
22889;90
22904;90
22919;90
22934;91
22949;91
22964;91
22979;91
22994;91
23009;91
23024;91
23039;90
23054;90
23069;90
23084;89
23099;89
23114;89
23129;89
23144;89
23159;89
23174;89
23189;89
23204;89
23219;89
23234;89
23249;89
23264;89
23279;89
23294;89
23309;88
23324;88
23339;88
23354;88
23369;87
23384;87
23399;87
23414;87
23429;87
23444;87
23459;87
23474;87
23489;87
23504;87
23519;87
23534;87
23549;87
23564;88
23579;88
23594;89
23609;89
23624;90
23639;90
23654;91
23669;91
23684;91
23699;91
23714;91
23729;92
23744;92
23759;92
23774;92
23789;92
23804;92
23819;92
23834;92
23849;92
23864;91
23879;91
23894;91
23909;91
23924;90
23939;90
23954;89
23969;89
23984;89
23999;89
24014;89
24029;89
24044;88
24059;88
24074;88
24089;88
24104;88
24119;89
24134;89
24149;89
24164;90
24179;90
24194;90
24209;90
24224;90
24239;90
24254;89
24269;89
24284;89
24299;89
24314;88
24329;88
24344;88
24359;88
24374;88
