frame;hr
31814;98
31829;98
31844;99
31859;99
31874;100
31889;100
31904;100
31919;100
31934;99
31949;99
31964;99
31979;99
31994;98
32009;98
32024;99
32039;99
32054;99
32069;100
32084;100
32099;100
32114;100
32129;99
32144;99
32159;96
32174;96
32189;96
32204;95
32219;95
32234;94
32249;94
32264;94
32279;94
32294;94
32309;94
32324;95
32339;95
32354;96
32369;96
32384;98
32399;98
32414;98
32429;96
32444;96
32459;95
32474;95
32489;92
32504;92
32519;92
32534;92
32549;92
32564;91
32579;91
32594;91
32609;91
32624;92
32639;92
32654;92
32669;92
32684;93
32699;93
32714;93
32729;94
32744;94
32759;94
32774;94
32789;95
32804;95
32819;95
32834;95
32849;96
32864;96
32879;96
32894;96
32909;97
32924;97
32939;97
32954;97
32969;97
32984;97
32999;97
33014;96
33029;96
33044;96
33059;96
33074;96
33089;96
33104;97
33119;97
33134;99
33149;99
33164;99
33179;100
33194;100
33209;103
33224;103
33239;102
33254;102
33269;102
33284;100
33299;100
33314;99
33329;99
33344;97
33359;97
33374;97
33389;97
33404;97
33419;97
33434;97
33449;97
33464;97
33479;97
33494;96
33509;97
33524;97
33539;97
33554;97
33569;97
33584;97
33599;98
33614;98
33629;98
33644;98
33659;98
33674;98
33689;98
33704;99
33719;99
33734;99
33749;99
33764;99
33779;99
33794;99
33809;99
33824;98
33839;98
33854;97
33869;97
33884;97
33899;96
33914;96
33929;97
33944;97
33959;97
33974;97
33989;97
34004;98
34019;98
34034;99
34049;99
34064;100
34079;100
34094;101
34109;101
34124;100
34139;100
34154;98
34169;98
34184;96
34199;96
34214;96
34229;95
34244;95
34259;95
34274;95
34289;95
34304;95
34319;94
34334;94
34349;94
34364;94
34379;94
34394;94
34409;94
34424;95
34439;95
34454;97
34469;97
34484;97
34499;97
34514;97
34529;97
34544;97
34559;97
34574;97
34589;95
34604;95
34619;94
34634;94
34649;93
34664;93
34679;93
34694;93
34709;93
34724;93
34739;93
34754;95
34769;95
34784;95
34799;95
34814;96
34829;96
34844;97
34859;97
34874;97
34889;97
34904;97
34919;97
34934;97
34949;97
34964;97
34979;97
34994;97
35009;96
35024;96
35039;97
35054;97
35069;97
35084;98
35099;98
35114;98
35129;98
35144;98
35159;98
35174;98
35189;98
35204;98
35219;98
35234;97
35249;97
35264;97
35279;97
35294;96
35309;96
35324;96
35339;97
35354;97
35369;99
35384;99
35399;100
35414;100
35429;100
35444;101
35459;101
35474;100
35489;100
35504;99
35519;99
35534;99
35549;99
35564;101
35579;101
35594;101
35609;101
35624;102
35639;102
35654;103
35669;103
35684;102
35699;102
35714;102
35729;102
35744;102
35759;100
35774;100
35789;100
35804;99
35819;99
35834;98
35849;98
35864;97
35879;97
35894;97
35909;97
35924;96
35939;96
35954;98
35969;98
35984;98
35999;98
36014;98
36029;98
36044;98
36059;97
36074;97
36089;97
36104;97
36119;97
36134;98
36149;98
36164;97
36179;97
36194;95
36209;95
36224;95
36239;95
36254;95
36269;95
36284;96
36299;96
36314;98
36329;98
36344;98
36359;98
36374;97
36389;97
36404;97
36419;96
36434;96
36449;95
36464;95
36479;95
36494;95
36509;95
36524;95
36539;95
36554;95
36569;95
36584;97
36599;97
36614;98
36629;98
36644;98
36659;98
36674;98
36689;98
36704;99
36719;99
36734;99
36749;99
36764;98
36779;97
36794;97
36809;97
36824;96
36839;96
36854;96
36869;96
36884;95
36899;95
36914;95
36929;95
36944;96
36959;96
36974;96
36989;96
37004;96
37019;96
37034;95
37049;95
37064;94
37079;94
37094;94
37109;94
37124;94
37139;94
37154;96
37169;96
37184;96
37199;99
37214;99
37229;99
37244;99
37259;99
37274;99
37289;99
37304;99
37319;99
37334;99
37349;99
37364;100
37379;100
37394;99
37409;99
37424;99
37439;99
37454;98
37469;97
37484;97
37499;97
37514;96
37529;96
37544;96
37559;96
37574;96
37589;96
37604;96
37619;96
37634;97
37649;97
37664;98
37679;98
37694;100
37709;100
37724;101
37739;101
37754;101
37769;101
37784;101
37799;101
37814;101
37829;101
37844;101
37859;100
37874;100
37889;100
37904;100
37919;98
37934;98
37949;98
37964;97
37979;97
37994;96
38009;96
38024;97
38039;97
38054;97
38069;98
38084;100
38099;100
38114;101
38129;101
38144;102
38159;102
38174;102
38189;102
38204;102
38219;102
38234;100
38249;99
38264;99
38279;97
38294;97
38309;97
38324;97
38339;97
38354;98
38369;98
38384;98
38399;98
38414;99
38429;99
38444;100
38459;100
38474;101
38489;101
38504;100
38519;100
38534;100
38549;100
38564;98
38579;96
38594;96
38609;95
38624;95
38639;96
38654;96
38669;96
38684;96
38699;96
38714;97
38729;97
38744;97
38759;97
38774;98
38789;98
38804;98
38819;98
38834;98
38849;98
38864;99
38879;99
38894;99
38909;99
38924;99
38939;99
38954;100
38969;100
38984;100
38999;100
39014;100
39029;100
39044;100
39059;100
39074;98
39089;98
39104;98
39119;98
39134;98
39149;98
39164;98
39179;98
39194;98
39209;98
39224;100
39239;100
39254;101
39269;103
39284;103
39299;103
39314;103
39329;103
39344;103
39359;103
39374;103
39389;103
39404;101
39419;101
39434;98
39449;98
39464;98
39479;98
39494;96
39509;96
39524;96
39539;96
39554;96
39569;96
39584;97
39599;97
39614;99
39629;99
39644;99
39659;101
39674;101
39689;101
39704;101
39719;101
39734;101
39749;101
39764;101
39779;101
39794;102
39809;102
39824;103
39839;103
39854;103
39869;103
39884;101
39899;101
39914;100
39929;100
39944;100
39959;100
39974;98
39989;98
40004;98
40019;101
40034;101
40049;103
40064;103
40079;104
40094;104
40109;104
40124;104
40139;104
40154;104
40169;104
40184;104
40199;104
40214;101
40229;101
40244;101
40259;101
40274;97
40289;97
40304;96
40319;96
40334;96
40349;96
40364;97
40379;99
40394;99
40409;99
40424;100
40439;101
40454;101
40469;101
40484;102
40499;102
40514;102
40529;102
40544;103
40559;103
40574;104
40589;104
40604;102
40619;102
40634;100
40649;100
40664;99
40679;99
40694;99
40709;99
40724;99
40739;101
40754;101
40769;102
40784;102
40799;102
40814;102
40829;102
40844;102
40859;102
40874;103
40889;103
40904;103
40919;103
40934;103
40949;103
40964;101
40979;101
40994;101
41009;101
41024;101
41039;101
41054;101
41069;101
41084;102
41099;102
41114;102
41129;102
41144;102
41159;102
41174;102
41189;102
41204;102
41219;102
41234;102
41249;101
41264;99
41279;99
41294;99
41309;99
41324;99
41339;99
41354;99
41369;99
41384;99
41399;99
41414;99
41429;99
41444;99
41459;99
41474;99
41489;100
41504;100
41519;100
41534;100
41549;100
41564;100
41579;100
41594;100
41609;100
41624;100
41639;100
41654;101
41669;101
41684;104
41699;104
41714;105
41729;105
41744;106
41759;106
41774;105
41789;104
41804;104
41819;103
41834;103
41849;103
41864;103
41879;103
41894;103
41909;103
41924;102
41939;102
41954;103
41969;103
41984;103
41999;103
42014;104
42029;104
42044;104
42059;104
42074;106
42089;106
42104;107
42119;107
42134;107
42149;107
42164;107
42179;107
42194;107
42209;107
42224;107
42239;105
42254;105
42269;105
42284;105
42299;105
42314;105
42329;105
42344;105
42359;105
42374;104
42389;104
42404;105
42419;105
42434;105
42449;105
42464;104
42479;104
42494;103
42509;103
42524;103
42539;105
42554;105
42569;105
42584;105
42599;105
42614;105
42629;105
42644;106
42659;106
42674;106
42689;106
42704;107
42719;107
42734;108
42749;108
42764;108
42779;108
42794;108
42809;108
42824;107
42839;107
42854;107
42869;107
42884;107
42899;108
42914;108
42929;109
42944;109
42959;108
42974;108
42989;108
43004;107
43019;107
43034;106
43049;106
43064;108
43079;108
43094;110
43109;110
43124;112
43139;112
43154;114
43169;114
43184;115
43199;115
43214;115
43229;115
43244;115
43259;115
43274;115
43289;114
43304;114
43319;114
43334;114
43349;114
43364;114
43379;111
43394;110
43409;110
43424;109
43439;109
43454;109
43469;109
43484;110
43499;110
43514;112
43529;112
43544;114
43559;114
43574;115
43589;115
43604;115
43619;114
43634;114
43649;113
43664;113
43679;112
43694;112
43709;112
43724;112
43739;112
43754;110
43769;110
43784;109
43799;109
43814;107
43829;107
43844;107
43859;107
43874;108
43889;108
43904;109
43919;109
43934;111
43949;112
43964;112
43979;113
43994;113
44009;113
44024;113
44039;113
44054;113
44069;113
44084;113
44099;113
44114;113
44129;113
44144;113
44159;113
44174;114
44189;114
44204;115
44219;115
44234;115
44249;115
44264;116
44279;116
44294;117
44309;117
44324;117
44339;118
44354;118
44369;119
44384;119
44399;120
44414;120
44429;120
44444;119
44459;119
44474;119
44489;119
44504;117
44519;117
44534;116
44549;116
44564;117
44579;117
44594;117
44609;117
44624;115
44639;115
44654;115
44669;115
44684;115
44699;114
44714;114
44729;114
44744;114
44759;114
44774;114
44789;114
44804;114
44819;114
44834;114
44849;114
44864;115
44879;115
44894;115
44909;115
44924;115
44939;115
44954;115
44969;115
44984;114
44999;114
45014;113
45029;113
45044;113
45059;113
45074;113
45089;112
45104;112
45119;111
45134;111
45149;111
45164;112
45179;112
45194;113
45209;113
45224;113
45239;113
45254;115
45269;115
45284;116
45299;116
45314;117
45329;117
45344;117
45359;117
45374;117
45389;117
45404;117
45419;117
45434;117
45449;117
45464;117
45479;115
45494;115
45509;115
45524;115
45539;114
45554;113
45569;113
45584;113
45599;113
45614;114
45629;114
45644;114
45659;114
45674;114
45689;114
45704;113
45719;113
45734;113
45749;113
45764;113
45779;112
45794;112
45809;112
45824;112
45839;109
45854;109
45869;109
45884;109
45899;109
45914;110
45929;110
45944;110
45959;110
45974;111
45989;111
46004;110
46019;110
46034;109
46049;109
46064;107
46079;107
46094;105
46109;105
46124;105
46139;105
46154;105
46169;105
46184;105
46199;104
46214;104
46229;104
46244;106
46259;106
46274;108
46289;108
46304;109
46319;109
46334;109
46349;109
46364;109
46379;109
46394;108
46409;108
46424;108
46439;108
46454;107
46469;106
46484;106
46499;106
46514;106
46529;107
46544;107
46559;107
46574;107
46589;107
46604;109
46619;109
46634;109
46649;109
46664;110
46679;110
46694;112
46709;112
46724;112
46739;112
46754;112
46769;112
46784;112
46799;112
46814;112
46829;112
46844;112
46859;112
46874;112
46889;111
46904;111
46919;111
46934;109
46949;109
46964;108
46979;108
46994;109
47009;109
47024;109
47039;109
47054;110
47069;110
47084;111
47099;111
47114;109
47129;109
47144;108
47159;105
47174;105
47189;106
47204;106
47219;107
47234;107
47249;106
47264;106
47279;106
47294;106
47309;103
47324;103
47339;103
