frame;hr
14249;100
14264;100
14279;99
14294;99
14309;99
14324;100
14339;100
14354;100
14369;100
14384;101
14399;101
14414;102
14429;102
14444;102
14459;104
14474;104
14489;105
14504;105
14519;106
14534;106
14549;107
14564;107
14579;106
14594;106
14609;102
14624;102
14639;100
14654;100
14669;100
14684;100
14699;100
14714;100
14729;100
14744;100
14759;100
14774;101
14789;101
14804;101
14819;101
14834;101
14849;102
14864;102
14879;102
14894;102
14909;101
14924;101
14939;100
14954;100
14969;100
14984;100
14999;102
15014;102
15029;104
15044;104
15059;104
15074;104
15089;104
15104;105
15119;105
15134;103
15149;103
15164;103
15179;101
15194;101
15209;100
15224;100
15239;100
15254;100
15269;99
15284;99
15299;95
15314;95
15329;93
15344;93
15359;93
15374;92
15389;92
15404;96
15419;96
15434;97
15449;97
15464;100
15479;100
15494;100
15509;100
15524;100
15539;98
15554;98
15569;98
15584;98
15599;98
15614;98
15629;98
15644;98
15659;99
15674;99
15689;99
15704;99
15719;98
15734;98
15749;98
15764;96
15779;96
15794;96
15809;96
15824;95
15839;95
15854;95
15869;95
15884;95
15899;97
15914;97
15929;97
15944;97
15959;99
15974;99
15989;101
16004;101
16019;102
16034;102
16049;102
16064;102
16079;101
16094;100
16109;100
16124;99
16139;99
16154;100
16169;100
16184;100
16199;100
16214;100
16229;100
16244;100
16259;100
16274;100
16289;100
16304;100
16319;100
16334;100
16349;99
16364;99
16379;99
16394;99
16409;98
16424;98
16439;98
16454;97
16469;97
16484;97
16499;97
16514;98
16529;98
16544;95
16559;95
16574;94
16589;94
16604;94
16619;94
16634;94
16649;93
16664;93
16679;92
16694;92
16709;91
16724;91
16739;91
16754;91
16769;92
16784;92
16799;93
16814;96
16829;96
16844;97
16859;97
16874;98
16889;98
16904;98
16919;98
16934;99
16949;99
16964;99
16979;99
16994;99
17009;98
17024;98
17039;98
17054;98
17069;98
17084;99
17099;100
17114;100
17129;100
17144;100
17159;101
17174;101
17189;101
17204;100
17219;100
17234;100
17249;100
17264;99
17279;99
17294;98
17309;98
17324;98
17339;97
17354;97
17369;97
17384;97
17399;96
17414;95
17429;94
17444;94
17459;95
17474;95
17489;95
17504;95
17519;95
17534;95
17549;95
17564;95
17579;95
17594;95
17609;95
17624;94
17639;94
17654;93
17669;93
17684;93
17699;93
17714;93
17729;93
17744;93
17759;95
17774;95
17789;96
17804;96
17819;98
17834;98
17849;98
17864;98
17879;98
17894;98
17909;98
17924;96
17939;96
17954;95
17969;95
17984;95
17999;95
18014;95
18029;95
18044;95
18059;96
18074;96
18089;96
18104;96
18119;97
18134;97
18149;97
18164;97
18179;96
18194;96
18209;96
18224;96
18239;96
18254;96
18269;96
18284;97
18299;97
18314;98
18329;98
18344;98
18359;98
18374;98
18389;98
18404;98
18419;98
18434;98
18449;98
18464;98
18479;99
18494;99
18509;100
18524;100
18539;101
18554;101
18569;101
18584;101
18599;101
18614;100
18629;100
18644;99
18659;99
18674;98
18689;98
18704;97
18719;97
18734;97
18749;97
18764;95
18779;94
18794;94
18809;94
18824;94
18839;95
18854;95
18869;97
18884;97
18899;99
18914;99
18929;100
18944;100
18959;101
18974;100
18989;100
19004;98
19019;98
19034;98
19049;98
19064;96
19079;96
19094;95
19109;95
19124;95
19139;94
19154;94
19169;94
19184;94
19199;94
19214;94
19229;94
19244;94
19259;94
19274;94
19289;94
19304;94
19319;94
19334;94
19349;94
19364;94
19379;94
19394;93
19409;93
19424;93
19439;93
19454;93
19469;93
19484;93
19499;93
19514;92
19529;93
19544;93
19559;93
19574;93
19589;94
19604;94
19619;95
19634;95
19649;96
19664;96
19679;96
19694;97
19709;97
19724;97
19739;97
19754;97
19769;97
19784;96
19799;96
19814;96
19829;96
19844;96
19859;95
19874;95
19889;96
19904;96
19919;96
19934;96
19949;97
19964;97
19979;97
19994;97
20009;97
20024;97
20039;98
20054;98
20069;98
20084;98
20099;98
20114;97
20129;97
20144;97
20159;97
20174;96
20189;96
20204;96
20219;94
20234;94
20249;93
20264;93
20279;94
20294;94
20309;96
20324;96
20339;96
20354;96
20369;99
20384;99
20399;99
20414;95
20429;95
20444;94
20459;94
20474;91
20489;91
20504;90
20519;90
20534;89
20549;89
20564;89
20579;89
20594;89
20609;89
20624;89
20639;89
20654;89
20669;91
20684;91
20699;94
20714;95
20729;95
20744;95
20759;95
20774;95
20789;95
20804;93
20819;93
20834;92
20849;92
20864;92
20879;92
20894;92
20909;92
20924;92
20939;92
20954;92
20969;94
20984;94
20999;95
21014;95
21029;95
21044;95
21059;96
21074;96
21089;97
21104;97
21119;98
21134;99
21149;99
21164;99
21179;99
21194;99
21209;99
21224;99
21239;99
21254;100
21269;100
21284;100
21299;100
21314;100
21329;102
21344;102
21359;103
21374;103
21389;103
21404;103
21419;103
21434;103
21449;102
21464;102
21479;101
21494;100
21509;100
21524;100
21539;100
21554;98
21569;98
21584;96
21599;96
21614;96
21629;96
21644;96
21659;97
21674;97
21689;100
21704;100
21719;101
21734;101
21749;101
21764;101
21779;101
21794;101
21809;101
21824;101
21839;102
21854;98
21869;98
21884;97
21899;97
21914;97
21929;97
21944;97
21959;97
21974;97
21989;97
22004;97
22019;96
22034;96
22049;96
22064;96
22079;98
22094;98
22109;98
22124;98
22139;95
22154;95
22169;94
22184;94
22199;92
22214;92
22229;92
22244;92
22259;92
22274;93
22289;93
22304;94
22319;94
22334;95
22349;95
22364;95
22379;95
22394;95
22409;96
22424;96
22439;95
22454;95
22469;94
22484;94
22499;93
22514;93
22529;93
22544;92
22559;92
22574;92
22589;92
22604;93
22619;93
22634;94
22649;94
22664;94
22679;94
22694;94
22709;94
22724;94
22739;94
22754;94
22769;93
22784;93
22799;93
22814;93
22829;93
22844;93
22859;93
22874;93
22889;93
22904;93
22919;94
22934;93
22949;93
22964;94
22979;94
22994;95
23009;95
23024;95
23039;95
23054;96
23069;96
23084;96
23099;96
23114;96
23129;98
23144;98
23159;98
23174;98
23189;98
23204;98
23219;97
23234;97
23249;98
23264;98
23279;98
23294;99
23309;99
23324;99
23339;99
23354;98
23369;98
23384;97
23399;97
23414;96
23429;96
23444;96
23459;95
23474;95
23489;96
23504;96
23519;97
23534;97
23549;98
23564;98
23579;98
23594;98
23609;98
23624;98
23639;99
23654;100
23669;100
23684;102
23699;102
23714;101
23729;101
23744;100
23759;100
23774;99
23789;99
23804;99
23819;99
23834;99
23849;97
23864;97
23879;97
23894;97
23909;96
23924;96
23939;95
23954;95
23969;94
23984;94
23999;94
24014;94
24029;94
24044;94
24059;94
24074;94
24089;94
24104;94
24119;94
24134;95
24149;95
24164;95
24179;95
24194;95
24209;95
24224;95
24239;96
24254;96
24269;96
24284;96
24299;95
24314;95
24329;95
24344;95
24359;95
24374;95
24389;95
24404;96
24419;96
24434;96
24449;96
24464;96
24479;96
24494;96
24509;96
24524;96
24539;96
24554;96
24569;96
24584;96
24599;95
24614;95
24629;94
24644;94
24659;94
24674;94
24689;94
24704;94
24719;95
24734;95
24749;95
24764;95
24779;95
24794;97
24809;97
24824;96
24839;96
24854;97
24869;97
24884;97
24899;96
24914;96
24929;95
24944;95
24959;96
24974;96
24989;96
25004;96
25019;96
25034;96
25049;96
25064;96
25079;96
25094;97
25109;97
25124;97
25139;97
25154;98
25169;98
25184;98
25199;98
25214;96
25229;96
25244;96
25259;95
25274;95
25289;95
25304;95
25319;97
25334;97
25349;99
25364;99
25379;100
25394;100
25409;100
25424;100
25439;101
25454;102
25469;102
25484;103
25499;103
25514;103
25529;103
25544;101
25559;101
25574;98
25589;98
25604;98
25619;97
25634;97
25649;96
25664;96
25679;95
25694;95
25709;94
25724;94
25739;94
25754;94
25769;93
25784;93
25799;93
25814;93
25829;93
25844;94
25859;94
25874;94
25889;94
25904;95
25919;95
25934;95
25949;95
25964;95
25979;95
25994;95
26009;94
26024;94
26039;94
26054;94
26069;93
26084;93
26099;93
26114;93
26129;92
26144;92
26159;93
26174;94
26189;94
26204;94
26219;96
26234;96
26249;96
26264;96
26279;96
26294;95
26309;95
26324;95
26339;94
26354;94
26369;95
26384;95
26399;95
26414;95
26429;96
26444;96
26459;96
26474;96
26489;96
26504;96
26519;96
26534;95
26549;95
26564;94
26579;94
26594;94
26609;94
26624;92
26639;92
26654;92
26669;92
26684;93
26699;94
26714;94
26729;94
26744;94
26759;93
26774;93
26789;93
26804;93
26819;93
26834;93
26849;94
26864;94
26879;96
26894;97
26909;97
26924;97
26939;97
26954;98
26969;98
26984;97
26999;97
27014;97
27029;97
27044;97
27059;96
27074;96
27089;95
27104;95
27119;95
27134;95
27149;92
27164;92
27179;92
27194;92
27209;93
27224;93
27239;93
27254;93
27269;93
27284;93
27299;93
27314;92
27329;92
27344;92
27359;92
27374;92
27389;92
27404;92
27419;92
27434;92
27449;92
27464;92
27479;92
27494;92
27509;92
27524;92
27539;93
27554;93
27569;94
27584;94
27599;94
27614;94
27629;94
27644;94
27659;94
27674;93
27689;93
27704;93
27719;93
27734;93
27749;93
27764;93
27779;94
27794;94
27809;95
27824;95
27839;95
27854;95
27869;97
27884;97
27899;97
27914;97
27929;96
27944;96
27959;94
27974;93
27989;93
28004;94
28019;94
28034;94
28049;95
28064;95
28079;95
28094;96
28109;96
28124;96
28139;97
28154;97
28169;97
28184;97
28199;98
28214;98
28229;99
28244;99
28259;100
28274;100
28289;100
28304;100
28319;101
28334;101
28349;101
28364;100
28379;100
28394;98
28409;98
28424;98
28439;98
28454;97
28469;97
28484;97
28499;96
28514;96
28529;97
28544;97
28559;97
28574;97
28589;98
28604;98
28619;97
28634;97
28649;97
28664;97
28679;96
28694;96
28709;96
28724;97
28739;97
28754;100
28769;100
28784;102
28799;102
28814;103
28829;103
28844;103
28859;103
28874;103
28889;103
28904;103
28919;103
28934;103
28949;103
28964;102
28979;101
28994;101
29009;101
29024;101
29039;102
29054;102
29069;102
29084;102
29099;102
29114;102
29129;102
29144;99
29159;99
29174;98
29189;98
29204;98
29219;98
29234;98
29249;98
29264;98
29279;100
29294;100
29309;101
29324;101
29339;100
29354;100
29369;100
29384;100
29399;100
29414;99
29429;98
29444;98
29459;98
29474;98
29489;98
29504;97
29519;97
29534;94
29549;94
29564;94
29579;94
29594;94
29609;94
29624;94
29639;95
29654;95
29669;95
29684;95
29699;96
29714;96
29729;96
29744;96
29759;96
29774;96
29789;96
29804;97
29819;97
29834;96
29849;96
29864;96
29879;96
29894;96
29909;96
29924;96
29939;97
29954;97
29969;95
29984;95
29999;95
30014;95
30029;94
30044;94
30059;94
30074;94
30089;94
30104;95
30119;95
30134;96
30149;96
30164;96
30179;96
30194;96
30209;96
30224;94
30239;94
30254;91
30269;91
30284;91
30299;91
30314;91
30329;92
30344;92
30359;93
30374;93
30389;94
30404;94
30419;95
30434;95
30449;95
30464;95
30479;95
30494;95
30509;95
30524;95
30539;95
30554;95
30569;95
30584;95
30599;95
30614;95
30629;95
30644;95
30659;95
30674;95
30689;94
30704;94
30719;93
30734;93
30749;92
30764;92
30779;92
30794;92
30809;93
30824;93
30839;93
30854;94
30869;94
30884;94
30899;94
30914;94
30929;94
30944;94
30959;94
30974;96
30989;96
31004;96
31019;97
31034;97
31049;99
31064;99
31079;99
31094;99
31109;97
31124;97
31139;97
31154;97
31169;95
31184;94
31199;94
31214;94
31229;94
31244;95
31259;95
31274;97
31289;97
31304;98
31319;98
31334;100
31349;100
31364;100
31379;101
31394;101
31409;101
31424;101
31439;101
31454;101
31469;101
31484;101
31499;101
31514;101
31529;100
31544;100
31559;99
31574;98
31589;98
31604;97
31619;97
31634;97
31649;97
31664;98
31679;98
31694;97
31709;97
31724;97
31739;97
31754;97
31769;98
31784;98
31799;98
31814;98
31829;99
31844;99
31859;100
31874;100
31889;100
31904;100
31919;101
31934;101
31949;101
31964;102
31979;102
31994;102
32009;102
32024;101
32039;101
32054;101
32069;101
32084;101
32099;101
32114;101
32129;102
32144;102
32159;103
32174;103
32189;102
32204;102
32219;100
32234;100
32249;97
32264;97
32279;97
32294;95
32309;95
32324;94
32339;94
32354;95
32369;95
32384;96
32399;96
32414;96
32429;96
32444;96
32459;97
32474;97
32489;96
32504;96
32519;95
32534;95
32549;94
32564;94
32579;93
32594;93
32609;93
32624;94
32639;94
32654;94
32669;94
32684;94
32699;94
32714;94
32729;95
32744;96
32759;96
32774;97
32789;97
32804;97
32819;99
32834;99
32849;99
32864;99
32879;99
32894;99
32909;97
32924;97
32939;95
32954;95
32969;94
32984;94
32999;94
33014;94
33029;94
33044;94
33059;94
33074;93
33089;93
33104;93
33119;93
33134;92
33149;92
33164;92
33179;92
33194;92
33209;92
33224;92
33239;94
33254;94
33269;95
33284;95
33299;95
33314;95
33329;95
33344;95
33359;95
33374;95
33389;95
33404;95
33419;95
33434;94
33449;94
33464;94
33479;94
33494;94
33509;94
33524;94
33539;93
33554;93
33569;93
33584;93
33599;94
33614;94
33629;94
33644;94
33659;95
33674;95
33689;95
33704;95
33719;95
33734;95
33749;95
33764;92
33779;92
33794;92
33809;91
33824;90
33839;90
33854;90
33869;90
33884;90
33899;91
33914;91
33929;92
33944;92
33959;93
33974;93
33989;93
34004;93
34019;94
34034;94
34049;94
34064;94
34079;94
34094;95
34109;95
34124;96
34139;96
34154;95
34169;95
34184;95
34199;95
34214;95
34229;95
34244;95
34259;95
34274;95
34289;95
34304;95
34319;94
34334;94
34349;94
34364;94
34379;94
34394;94
34409;95
34424;96
34439;96
34454;96
34469;96
34484;96
34499;96
34514;96
34529;96
34544;98
34559;98
34574;99
34589;99
34604;99
34619;100
34634;100
34649;101
34664;101
34679;101
34694;101
34709;100
34724;100
34739;99
34754;99
34769;98
34784;96
34799;96
34814;95
34829;95
34844;93
34859;93
34874;92
34889;92
34904;92
34919;92
34934;92
34949;92
34964;92
34979;92
34994;92
35009;92
35024;92
35039;92
35054;92
35069;92
35084;92
35099;92
35114;92
35129;91
35144;91
35159;91
35174;91
35189;91
35204;91
35219;91
35234;92
35249;92
35264;92
35279;92
35294;94
35309;94
35324;94
35339;94
35354;94
35369;95
35384;95
35399;95
35414;95
35429;96
35444;96
35459;97
35474;97
35489;98
35504;98
35519;98
35534;98
35549;98
35564;97
35579;97
35594;97
35609;95
35624;93
35639;93
35654;92
35669;92
35684;92
35699;91
35714;91
35729;91
35744;91
35759;91
35774;91
35789;92
35804;92
35819;92
35834;92
35849;95
35864;98
35879;98
35894;99
35909;99
35924;98
35939;98
35954;97
35969;97
35984;96
35999;96
36014;95
36029;95
36044;95
36059;95
36074;95
36089;95
36104;95
36119;95
36134;95
36149;95
36164;95
36179;95
36194;95
36209;96
36224;96
36239;96
36254;96
36269;96
36284;95
36299;95
36314;94
36329;94
36344;93
36359;93
36374;92
36389;92
36404;92
36419;92
36434;92
36449;93
36464;93
36479;94
36494;94
36509;94
36524;95
36539;95
36554;95
36569;95
36584;95
36599;95
36614;95
36629;95
36644;95
36659;95
36674;96
36689;96
36704;97
36719;97
36734;96
36749;96
36764;96
36779;97
36794;97
36809;97
36824;97
36839;98
36854;98
36869;99
36884;99
36899;99
36914;99
36929;98
36944;97
36959;97
36974;97
36989;97
37004;97
37019;97
37034;93
37049;93
37064;91
37079;91
37094;91
37109;91
37124;90
37139;90
37154;90
37169;91
37184;91
37199;92
37214;92
37229;94
37244;94
37259;96
37274;96
37289;96
37304;96
37319;96
37334;98
37349;98
37364;98
37379;98
37394;100
37409;100
37424;100
37439;100
37454;99
37469;99
37484;99
37499;99
37514;99
37529;98
37544;98
37559;97
37574;97
37589;97
37604;95
37619;95
37634;95
37649;95
37664;95
37679;95
37694;95
37709;95
37724;94
37739;94
37754;94
37769;94
37784;94
37799;94
37814;94
37829;94
37844;94
37859;94
37874;94
37889;94
37904;94
37919;96
37934;96
37949;97
37964;97
37979;97
37994;97
38009;98
38024;100
38039;100
38054;100
38069;100
38084;99
38099;99
38114;98
38129;98
38144;96
38159;96
38174;95
38189;95
38204;95
38219;93
38234;93
38249;93
38264;93
38279;93
38294;93
38309;94
38324;94
38339;94
38354;94
38369;94
38384;94
38399;94
38414;93
38429;93
38444;91
38459;91
38474;91
38489;91
38504;91
38519;91
38534;90
38549;90
38564;90
38579;91
38594;91
38609;92
38624;92
38639;93
38654;93
38669;94
38684;94
38699;94
38714;94
38729;95
38744;96
38759;96
38774;96
38789;96
38804;95
38819;95
38834;96
38849;96
38864;96
38879;96
38894;96
38909;96
38924;96
38939;96
38954;96
38969;97
38984;97
38999;97
39014;97
39029;97
39044;97
39059;98
39074;98
39089;99
39104;102
39119;102
39134;103
39149;103
39164;101
39179;101
39194;100
39209;100
39224;96
39239;96
39254;94
39269;94
39284;94
39299;92
39314;92
39329;92
39344;92
39359;92
39374;92
39389;92
39404;92
39419;93
39434;93
39449;95
39464;96
39479;96
39494;96
39509;96
39524;95
39539;95
39554;93
39569;93
39584;93
39599;93
39614;93
39629;93
39644;92
39659;92
39674;92
39689;92
39704;92
39719;94
39734;94
39749;94
39764;94
39779;95
39794;95
39809;95
39824;94
39839;94
39854;94
39869;94
39884;94
39899;94
39914;94
39929;94
39944;94
39959;94
39974;93
39989;93
40004;93
40019;93
40034;93
40049;93
40064;93
40079;93
40094;93
40109;93
40124;93
40139;95
40154;95
40169;98
40184;99
40199;99
40214;100
40229;100
40244;100
40259;100
40274;99
40289;99
40304;99
40319;98
40334;97
40349;97
40364;97
40379;97
40394;97
40409;97
40424;97
40439;97
40454;97
40469;97
40484;97
40499;96
40514;96
40529;95
40544;94
40559;94
40574;94
40589;94
40604;92
40619;92
40634;91
40649;91
40664;91
40679;91
40694;90
40709;90
40724;90
40739;91
40754;91
40769;92
40784;92
40799;93
40814;93
40829;94
40844;94
40859;94
40874;94
40889;94
40904;93
40919;93
40934;92
40949;92
40964;89
40979;89
40994;88
41009;88
41024;88
41039;88
41054;88
41069;88
41084;89
41099;89
41114;89
41129;91
41144;91
41159;91
41174;91
41189;91
41204;91
41219;91
41234;91
41249;91
41264;90
41279;90
41294;89
41309;89
41324;89
41339;89
41354;89
41369;89
41384;89
41399;88
41414;88
41429;88
41444;88
41459;87
41474;87
41489;87
41504;87
41519;87
41534;87
41549;87
41564;87
41579;88
41594;89
41609;89
41624;89
41639;89
41654;93
41669;93
41684;93
41699;93
41714;93
41729;93
41744;93
41759;93
41774;94
41789;94
41804;94
41819;95
41834;95
41849;95
41864;95
41879;94
41894;94
41909;93
41924;93
41939;93
41954;93
41969;93
41984;92
41999;92
42014;92
42029;92
42044;92
42059;92
42074;91
42089;91
42104;90
42119;90
42134;90
42149;90
42164;90
42179;91
42194;91
42209;92
42224;92
42239;93
42254;93
42269;93
42284;93
42299;93
42314;93
42329;94
42344;94
42359;94
42374;95
42389;95
42404;96
42419;96
42434;96
42449;96
42464;96
42479;96
42494;95
42509;95
42524;95
42539;94
42554;94
42569;94
42584;94
42599;94
42614;94
42629;93
42644;93
42659;93
42674;92
42689;92
42704;92
42719;92
42734;92
42749;92
42764;93
42779;93
42794;93
42809;93
42824;93
42839;92
42854;92
42869;92
42884;92
42899;92
42914;92
42929;94
42944;94
42959;95
42974;95
42989;95
43004;95
43019;96
43034;96
43049;96
43064;98
43079;98
43094;98
43109;98
43124;98
43139;98
43154;95
43169;95
43184;95
43199;95
43214;95
43229;93
43244;93
43259;93
43274;93
43289;93
43304;93
43319;91
43334;91
43349;91
43364;91
43379;90
43394;90
43409;90
43424;88
43439;88
43454;88
43469;88
43484;88
43499;88
43514;87
43529;87
43544;87
43559;87
43574;87
43589;87
43604;87
43619;88
43634;88
43649;88
43664;88
43679;89
43694;89
43709;90
43724;90
43739;92
43754;92
43769;94
43784;94
43799;94
43814;94
43829;94
43844;93
43859;93
43874;93
43889;93
43904;92
43919;92
43934;93
43949;93
43964;93
43979;95
43994;95
44009;97
44024;97
44039;97
44054;97
44069;99
44084;99
44099;100
44114;100
44129;100
44144;97
44159;97
44174;95
44189;95
44204;93
44219;93
44234;92
44249;92
44264;89
44279;89
44294;88
44309;88
44324;88
44339;88
44354;88
44369;88
44384;88
44399;88
44414;88
44429;89
44444;89
44459;89
44474;89
44489;90
44504;91
44519;91
44534;94
44549;94
44564;95
44579;95
44594;95
44609;95
44624;95
44639;95
44654;95
44669;95
44684;95
44699;94
44714;94
44729;94
44744;94
44759;95
44774;95
44789;96
44804;96
44819;97
44834;97
44849;97
44864;97
44879;97
44894;97
44909;97
44924;96
44939;96
44954;95
44969;95
44984;95
44999;95
45014;93
45029;93
45044;93
45059;93
45074;93
45089;92
45104;92
45119;91
45134;91
45149;92
45164;92
45179;92
45194;92
45209;92
45224;92
45239;92
45254;93
45269;93
45284;93
45299;93
45314;93
45329;93
45344;92
45359;92
45374;92
45389;92
45404;92
45419;91
45434;91
45449;91
45464;91
45479;91
45494;91
45509;91
45524;91
45539;91
45554;91
45569;92
45584;93
45599;93
45614;93
45629;93
45644;93
45659;93
45674;93
45689;93
45704;93
45719;93
45734;94
45749;94
45764;94
45779;94
45794;94
45809;94
45824;94
45839;94
45854;94
45869;94
45884;94
45899;94
45914;95
45929;95
45944;96
45959;96
45974;96
45989;96
46004;95
46019;95
46034;94
46049;94
46064;93
46079;93
46094;92
46109;92
46124;92
46139;92
46154;92
46169;93
46184;93
46199;95
46214;95
46229;95
46244;95
46259;96
46274;96
46289;96
46304;97
46319;97
46334;96
46349;96
46364;95
46379;95
46394;94
46409;94
46424;93
46439;93
46454;92
46469;92
46484;92
46499;91
46514;91
46529;91
46544;91
46559;90
46574;90
46589;91
46604;91
46619;91
46634;91
46649;91
46664;92
46679;92
46694;92
46709;92
46724;93
46739;92
46754;92
46769;92
46784;93
46799;93
46814;93
46829;93
46844;93
46859;93
46874;93
46889;93
46904;93
46919;93
46934;93
46949;93
46964;93
46979;93
46994;93
47009;93
47024;93
47039;92
47054;92
47069;92
47084;92
47099;92
47114;91
47129;91
47144;91
47159;91
47174;91
47189;91
47204;91
47219;91
47234;91
47249;91
47264;91
47279;92
47294;92
47309;92
47324;92
47339;93
47354;93
47369;93
47384;94
47399;94
47414;94
47429;94
47444;95
47459;95
47474;96
47489;96
47504;97
47519;97
47534;97
47549;97
47564;97
47579;97
47594;97
47609;98
47624;98
47639;98
47654;98
47669;99
47684;99
47699;98
47714;98
47729;97
47744;96
47759;96
47774;94
47789;94
47804;93
47819;93
47834;93
47849;93
47864;93
47879;93
47894;93
47909;93
47924;93
47939;93
47954;93
47969;94
47984;94
47999;94
48014;94
48029;95
48044;95
48059;96
48074;97
48089;97
48104;97
48119;97
48134;100
48149;100
48164;99
48179;99
48194;98
48209;98
48224;95
48239;95
48254;94
48269;94
48284;94
48299;94
48314;94
48329;94
48344;94
48359;94
48374;94
48389;94
48404;94
48419;94
48434;94
48449;95
48464;95
48479;95
48494;95
48509;95
48524;94
48539;94
48554;94
48569;94
48584;94
48599;94
48614;94
48629;94
48644;94
48659;95
48674;95
48689;95
48704;95
48719;95
48734;95
48749;95
48764;95
48779;94
48794;94
48809;92
48824;92
48839;92
48854;93
48869;93
48884;93
48899;93
48914;93
48929;94
48944;95
48959;95
48974;95
48989;95
49004;95
49019;95
49034;95
49049;97
49064;97
49079;98
49094;98
49109;98
49124;98
49139;97
49154;97
49169;95
49184;95
49199;95
49214;95
49229;95
49244;95
49259;95
49274;94
49289;94
49304;94
49319;94
49334;94
49349;94
49364;94
49379;94
49394;94
49409;94
49424;94
49439;93
49454;93
49469;93
49484;93
49499;93
49514;93
49529;93
49544;92
49559;92
49574;92
49589;92
49604;92
49619;92
49634;93
49649;93
49664;93
49679;93
49694;93
49709;93
49724;93
49739;92
49754;92
49769;92
49784;92
49799;93
49814;93
49829;93
49844;93
49859;95
49874;95
49889;95
49904;96
49919;96
49934;96
49949;96
