frame;hr
30734;89
30749;89
30764;89
30779;88
30794;88
30809;89
30824;89
30839;90
30854;90
30869;92
30884;92
30899;92
30914;92
30929;92
30944;92
30959;92
30974;92
30989;91
31004;91
31019;91
31034;90
31049;90
31064;90
31079;88
31094;88
31109;88
31124;88
31139;88
31154;88
31169;87
31184;87
31199;88
31214;88
31229;89
31244;89
31259;89
31274;89
31289;89
31304;89
31319;90
31334;90
31349;90
31364;90
31379;91
31394;91
31409;91
31424;91
31439;90
31454;90
31469;90
31484;90
31499;91
31514;91
31529;92
31544;92
31559;92
31574;92
31589;93
31604;93
31619;93
31634;93
31649;91
31664;91
31679;91
31694;91
31709;91
31724;90
31739;90
31754;90
31769;90
31784;90
31799;90
31814;90
31829;91
31844;91
31859;92
31874;92
31889;91
31904;91
31919;90
31934;90
31949;90
31964;90
31979;88
31994;88
32009;88
32024;88
32039;88
32054;88
32069;87
32084;87
32099;87
32114;87
32129;87
32144;88
32159;89
32174;89
32189;90
32204;90
32219;90
32234;90
32249;90
32264;90
32279;90
32294;90
32309;90
32324;90
32339;89
32354;89
32369;88
32384;88
32399;88
32414;88
32429;88
32444;88
32459;88
32474;88
32489;88
32504;88
32519;87
32534;87
32549;87
32564;87
32579;88
32594;88
32609;88
32624;89
32639;90
32654;90
32669;90
32684;90
32699;93
32714;93
32729;94
32744;94
32759;93
32774;93
32789;93
32804;93
32819;93
32834;92
32849;92
32864;89
32879;88
32894;88
32909;88
32924;88
32939;89
32954;89
32969;90
32984;90
32999;91
33014;91
33029;91
33044;91
33059;91
33074;91
33089;90
33104;90
33119;89
33134;89
33149;89
33164;89
33179;89
33194;88
33209;88
33224;88
33239;88
33254;88
33269;88
33284;88
33299;88
33314;88
33329;88
33344;88
33359;87
33374;87
33389;87
33404;87
33419;87
33434;87
33449;88
33464;88
33479;88
33494;88
33509;88
33524;88
33539;88
33554;88
33569;88
33584;88
33599;88
33614;88
33629;88
33644;88
33659;88
33674;88
33689;88
33704;88
33719;89
33734;89
33749;89
33764;89
33779;90
33794;90
33809;90
33824;90
33839;91
33854;91
33869;91
33884;91
33899;91
33914;91
33929;91
33944;90
33959;89
33974;89
33989;89
34004;89
34019;88
34034;88
34049;88
34064;88
34079;88
34094;88
34109;90
34124;90
34139;90
34154;90
34169;90
34184;90
34199;90
34214;90
34229;90
34244;90
34259;90
34274;90
34289;89
34304;89
34319;89
34334;89
34349;89
34364;89
34379;90
34394;90
34409;90
34424;90
34439;90
34454;90
34469;90
34484;90
34499;90
34514;90
34529;90
34544;90
34559;90
34574;90
34589;90
34604;90
34619;90
34634;91
34649;91
34664;91
34679;91
34694;91
34709;91
34724;91
34739;91
34754;91
34769;91
34784;91
34799;91
34814;91
34829;91
34844;91
34859;91
34874;91
34889;90
34904;90
34919;89
34934;89
34949;89
34964;89
34979;89
34994;89
35009;89
35024;89
35039;90
35054;90
35069;90
35084;90
35099;90
35114;90
35129;90
35144;90
35159;90
35174;90
35189;90
35204;90
35219;90
35234;90
35249;90
35264;90
35279;91
35294;91
35309;92
35324;92
35339;92
35354;93
35369;93
35384;94
35399;94
35414;94
35429;95
35444;95
35459;94
35474;94
35489;93
35504;93
35519;93
35534;93
35549;92
35564;92
35579;92
35594;92
35609;92
35624;92
35639;92
35654;92
35669;92
35684;92
35699;92
35714;92
35729;92
35744;92
35759;92
35774;92
35789;92
35804;92
35819;93
35834;93
35849;94
35864;94
35879;94
35894;94
35909;94
35924;94
35939;94
35954;94
35969;94
35984;94
35999;91
36014;91
36029;90
36044;90
36059;90
36074;90
36089;90
36104;91
36119;92
36134;92
36149;93
36164;93
36179;93
36194;93
36209;94
36224;94
36239;94
36254;94
36269;95
36284;95
36299;94
36314;94
36329;94
36344;94
36359;93
36374;93
36389;93
36404;93
36419;93
36434;92
36449;92
36464;92
36479;91
36494;91
36509;91
36524;91
36539;91
36554;91
36569;92
36584;92
36599;92
36614;92
36629;92
36644;92
36659;95
36674;95
36689;97
36704;97
36719;96
36734;96
36749;94
36764;94
36779;94
36794;93
36809;93
36824;93
36839;92
36854;92
36869;92
36884;92
36899;92
36914;92
36929;92
36944;92
36959;92
36974;92
36989;91
37004;91
37019;91
37034;91
37049;91
37064;91
37079;93
37094;93
37109;94
37124;94
37139;94
37154;94
37169;94
37184;93
37199;93
37214;93
37229;93
37244;93
37259;93
37274;93
37289;93
37304;93
37319;93
37334;93
37349;94
37364;94
37379;94
37394;94
37409;93
37424;93
37439;92
37454;92
37469;91
37484;91
37499;91
37514;91
37529;91
37544;90
37559;90
37574;90
37589;90
37604;90
37619;90
37634;90
37649;90
37664;90
37679;90
37694;90
37709;90
37724;90
37739;88
37754;88
37769;88
37784;88
37799;88
37814;88
37829;87
37844;87
37859;87
37874;89
37889;89
37904;90
37919;90
37934;90
37949;90
37964;90
37979;90
37994;90
38009;90
38024;90
38039;89
38054;89
38069;88
38084;88
38099;88
38114;88
38129;88
38144;88
38159;88
38174;88
38189;88
38204;88
38219;88
38234;88
38249;88
38264;89
38279;90
38294;90
38309;91
38324;91
38339;92
38354;92
38369;92
38384;92
38399;90
38414;90
38429;90
38444;90
38459;88
38474;88
38489;88
38504;88
38519;87
38534;87
38549;88
38564;88
38579;88
38594;89
38609;89
38624;90
38639;91
38654;91
38669;91
38684;91
38699;90
38714;90
38729;90
38744;90
38759;90
38774;90
38789;90
38804;90
38819;91
38834;91
38849;91
38864;91
38879;91
38894;91
38909;93
38924;93
38939;93
38954;93
38969;93
38984;93
38999;94
39014;94
39029;93
39044;93
39059;92
39074;92
39089;91
39104;91
39119;88
39134;88
39149;87
39164;87
39179;87
39194;87
39209;88
39224;88
39239;88
39254;88
39269;91
39284;91
39299;91
39314;92
39329;92
39344;92
39359;92
39374;91
39389;90
39404;90
39419;89
39434;89
39449;89
39464;89
39479;89
39494;89
39509;89
39524;89
39539;89
39554;89
39569;89
39584;89
39599;90
39614;90
39629;90
39644;90
39659;91
39674;92
39689;92
39704;92
39719;92
39734;92
39749;92
39764;92
39779;91
39794;91
39809;90
39824;90
39839;90
39854;90
39869;92
39884;92
39899;92
39914;92
39929;92
39944;92
39959;92
39974;92
39989;93
40004;93
40019;93
40034;93
40049;93
40064;94
40079;94
40094;94
40109;94
40124;93
40139;92
40154;92
40169;93
40184;93
40199;93
40214;93
40229;93
40244;93
40259;93
40274;93
40289;93
40304;93
40319;94
40334;94
40349;94
40364;94
40379;94
40394;94
40409;94
40424;95
40439;95
40454;95
40469;95
40484;95
40499;94
40514;94
40529;93
40544;93
40559;92
40574;92
40589;91
40604;91
40619;91
40634;91
40649;90
40664;90
40679;90
40694;90
40709;90
40724;90
40739;90
40754;90
40769;90
40784;91
40799;91
40814;91
40829;92
40844;92
40859;92
40874;92
40889;91
40904;91
40919;91
40934;91
40949;91
40964;91
40979;91
40994;91
41009;91
41024;91
41039;91
41054;91
41069;91
41084;91
41099;91
41114;90
41129;90
41144;90
41159;90
41174;90
41189;91
41204;91
41219;91
41234;91
41249;91
41264;91
41279;91
41294;91
41309;92
41324;92
41339;93
41354;93
41369;94
41384;94
41399;95
41414;95
41429;95
41444;95
41459;95
41474;96
41489;96
41504;95
41519;94
41534;94
41549;93
41564;93
41579;91
41594;91
41609;90
41624;90
41639;90
41654;90
41669;90
41684;90
41699;90
41714;90
41729;92
41744;92
41759;92
41774;92
41789;92
41804;93
41819;93
41834;93
41849;93
41864;93
41879;93
41894;93
41909;94
41924;94
41939;94
41954;94
41969;93
41984;93
41999;92
42014;92
42029;92
42044;92
42059;92
42074;92
42089;93
42104;93
42119;93
42134;93
42149;93
42164;93
42179;93
42194;94
42209;94
42224;94
42239;92
42254;92
42269;91
42284;91
42299;90
42314;90
42329;89
42344;89
42359;89
42374;89
42389;89
42404;89
42419;89
42434;89
42449;89
42464;89
42479;89
42494;89
42509;89
42524;89
42539;89
42554;90
42569;90
42584;90
42599;90
42614;90
42629;90
42644;90
42659;91
42674;91
42689;92
42704;92
42719;93
42734;93
42749;93
42764;93
42779;93
42794;93
42809;93
42824;93
42839;93
42854;93
42869;93
42884;93
42899;93
42914;93
42929;93
42944;93
42959;94
42974;94
42989;94
43004;94
43019;94
43034;94
43049;94
43064;94
43079;94
43094;94
43109;93
43124;93
43139;92
43154;92
43169;91
43184;91
43199;90
43214;90
43229;89
43244;89
43259;89
43274;90
43289;90
43304;91
43319;92
43334;92
43349;94
43364;94
43379;95
43394;95
43409;94
43424;94
43439;94
43454;94
43469;93
43484;93
43499;93
43514;93
43529;93
43544;93
43559;93
43574;93
43589;93
43604;93
43619;92
43634;92
43649;92
43664;92
43679;92
43694;92
43709;92
43724;92
43739;92
43754;92
43769;91
43784;91
43799;91
43814;91
43829;92
43844;92
43859;92
43874;92
43889;91
43904;91
43919;91
43934;91
43949;91
43964;91
43979;91
43994;90
44009;90
44024;90
44039;91
44054;91
44069;91
44084;91
44099;92
44114;92
44129;93
44144;93
44159;94
44174;94
44189;94
44204;94
44219;94
44234;94
44249;95
44264;95
44279;96
44294;96
44309;97
44324;97
44339;97
44354;98
44369;98
44384;97
44399;96
44414;96
44429;95
44444;95
44459;93
44474;93
44489;93
44504;93
44519;92
44534;92
44549;92
44564;92
44579;91
44594;91
44609;91
44624;91
44639;91
44654;91
44669;91
44684;91
44699;91
44714;92
44729;92
44744;93
44759;94
44774;94
44789;96
44804;96
44819;96
44834;96
44849;96
44864;96
44879;95
44894;95
44909;95
44924;95
44939;95
44954;95
44969;95
44984;95
44999;95
45014;95
45029;95
45044;95
45059;95
45074;95
45089;95
45104;94
45119;94
45134;94
45149;94
45164;94
45179;94
45194;94
45209;94
45224;94
45239;93
45254;93
45269;93
45284;93
45299;93
45314;95
45329;96
45344;96
45359;96
45374;96
45389;97
45404;97
45419;97
45434;96
45449;96
45464;95
45479;94
45494;94
45509;93
45524;93
45539;93
45554;93
45569;93
45584;93
45599;93
45614;93
45629;94
45644;94
45659;94
45674;94
45689;94
45704;94
45719;94
45734;94
45749;94
45764;94
45779;94
45794;94
45809;94
45824;92
45839;92
45854;92
45869;92
45884;90
45899;90
45914;90
45929;90
45944;90
45959;91
45974;91
45989;91
46004;91
46019;94
46034;94
46049;96
46064;96
46079;96
46094;96
46109;95
46124;95
46139;95
46154;95
46169;95
46184;96
46199;97
46214;97
46229;96
46244;96
46259;95
46274;95
46289;95
46304;95
46319;95
46334;95
46349;94
46364;94
46379;94
46394;94
46409;94
46424;94
46439;94
46454;94
46469;93
46484;93
46499;93
46514;93
46529;93
46544;93
46559;93
46574;93
46589;92
46604;92
46619;91
46634;91
46649;90
46664;90
46679;91
46694;91
46709;91
46724;91
46739;91
46754;91
46769;92
46784;92
46799;93
46814;93
46829;93
46844;93
46859;93
46874;93
46889;93
46904;94
46919;94
46934;94
46949;94
46964;94
46979;94
46994;94
47009;93
47024;93
47039;93
47054;93
47069;93
47084;93
47099;93
47114;93
47129;94
47144;94
47159;93
47174;93
47189;93
47204;93
47219;93
47234;92
47249;92
47264;91
47279;90
47294;90
47309;90
47324;90
47339;89
47354;89
47369;89
47384;89
47399;89
47414;89
47429;89
47444;89
47459;90
47474;90
47489;90
47504;90
47519;90
47534;90
47549;90
47564;90
47579;90
47594;90
47609;90
47624;91
47639;91
47654;91
47669;92
47684;92
47699;94
47714;94
47729;96
47744;96
47759;98
47774;98
47789;99
47804;99
47819;99
47834;99
47849;99
47864;99
47879;101
47894;101
47909;101
47924;101
47939;101
47954;100
47969;100
47984;98
47999;97
48014;97
48029;97
48044;97
48059;97
48074;97
48089;96
48104;96
48119;96
48134;96
48149;95
48164;95
48179;95
48194;95
48209;94
48224;94
48239;92
48254;92
48269;91
48284;91
48299;91
48314;90
48329;90
48344;90
48359;91
48374;91
48389;92
48404;92
48419;92
48434;92
48449;92
48464;92
48479;93
48494;93
48509;94
48524;94
48539;94
48554;94
48569;94
48584;94
48599;94
48614;94
48629;94
48644;94
48659;94
48674;94
48689;95
48704;95
48719;96
48734;96
48749;97
48764;97
48779;99
48794;99
48809;100
48824;100
48839;99
48854;99
48869;98
48884;98
48899;99
48914;99
48929;99
48944;99
48959;99
48974;99
48989;97
49004;97
49019;97
49034;98
49049;98
49064;98
49079;99
49094;99
49109;99
49124;99
49139;96
49154;96
49169;95
49184;95
49199;93
49214;93
49229;93
49244;93
49259;92
49274;92
49289;92
49304;92
49319;93
49334;93
49349;93
49364;93
49379;93
49394;94
49409;94
49424;93
49439;94
49454;94
49469;93
49484;93
49499;92
49514;92
49529;91
49544;91
49559;91
49574;91
49589;90
49604;90
49619;90
49634;90
49649;91
49664;91
49679;91
49694;91
49709;92
49724;92
49739;92
49754;92
49769;92
49784;92
49799;93
49814;93
49829;93
49844;93
49859;93
49874;93
49889;93
49904;93
49919;94
49934;94
49949;95
49964;95
49979;96
49994;96
50009;96
50024;96
50039;96
50054;96
50069;95
50084;95
50099;95
50114;94
50129;94
50144;92
50159;92
50174;92
50189;91
50204;91
50219;90
50234;90
50249;90
50264;90
50279;90
50294;90
50309;90
50324;90
50339;89
50354;89
50369;89
50384;89
50399;89
50414;89
50429;89
50444;89
50459;89
50474;89
50489;89
50504;89
50519;89
50534;89
50549;89
50564;89
50579;89
50594;89
50609;89
50624;89
50639;89
50654;89
50669;89
50684;89
50699;88
50714;88
50729;88
50744;88
50759;88
50774;88
50789;88
50804;88
50819;88
50834;88
50849;88
50864;88
50879;88
50894;88
50909;88
50924;88
50939;88
50954;88
50969;88
50984;88
50999;89
51014;89
51029;89
51044;89
51059;90
51074;90
51089;90
51104;90
51119;91
51134;91
51149;91
51164;91
51179;91
51194;92
51209;92
51224;92
51239;92
51254;92
51269;91
51284;91
51299;90
51314;90
51329;90
51344;90
51359;89
51374;89
51389;89
51404;89
51419;91
51434;91
51449;92
51464;92
51479;92
51494;92
51509;93
51524;93
51539;93
51554;92
51569;92
51584;92
51599;92
51614;92
51629;92
51644;92
51659;93
51674;93
51689;94
51704;94
51719;93
51734;93
51749;92
51764;92
51779;92
51794;92
51809;90
51824;90
51839;86
51854;86
51869;84
51884;84
51899;84
51914;84
51929;85
51944;85
51959;86
51974;86
51989;87
52004;87
52019;88
52034;88
52049;88
52064;88
52079;88
52094;88
52109;89
52124;89
52139;89
52154;89
52169;90
52184;90
52199;90
52214;90
52229;89
52244;89
52259;89
52274;89
52289;89
52304;90
52319;92
52334;92
52349;93
52364;93
52379;94
52394;94
52409;94
52424;94
52439;95
52454;95
52469;94
52484;94
52499;93
52514;93
52529;92
52544;92
52559;92
52574;92
52589;92
52604;92
52619;92
52634;93
52649;94
52664;94
52679;94
52694;94
52709;94
52724;94
52739;93
52754;93
52769;92
52784;92
52799;92
52814;92
52829;92
52844;92
52859;93
52874;93
52889;93
52904;93
52919;93
52934;93
52949;94
52964;94
52979;94
52994;94
53009;94
53024;93
53039;93
53054;93
53069;93
53084;93
53099;93
53114;93
53129;93
53144;93
53159;93
53174;93
53189;93
53204;93
53219;93
53234;93
53249;93
53264;93
53279;93
53294;93
53309;92
53324;92
53339;92
53354;92
53369;92
53384;92
53399;92
53414;92
53429;92
53444;92
53459;92
53474;92
53489;92
53504;92
53519;92
53534;93
53549;93
53564;94
